timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:01:50.834,110.834,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:51.178,111.178,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:51.548,111.548,458,1917,26.717557251908403,1765,0,2053,1489,1642,2035
00:01:51.905,111.905,457,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:52.229,112.229,458,1917,26.972010178117046,1766,0,2053,1489,1642,2035
00:01:52.547,112.547,457,1917,26.463104325699746,1763,0,2052,1489,1642,2035
00:01:52.871,112.87100000000001,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:53.208,113.208,458,1917,27.226463104325703,1766,0,2052,1489,1642,2035
00:01:53.559,113.559,458,1917,27.226463104325703,1766,0,2052,1489,1642,2035
00:01:53.923,113.923,458,1917,27.226463104325703,1766,0,2052,1489,1642,2035
00:01:54.293,114.293,458,1917,27.48091603053436,1767,0,2052,1489,1642,2035
00:01:54.730,114.72999999999999,457,1917,27.48091603053436,1767,0,2052,1489,1642,2035
00:01:55.060,115.06,458,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:01:55.398,115.398,462,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:01:55.761,115.761,462,1917,27.48091603053436,1767,0,2052,1489,1642,2035
00:01:56.112,116.112,406,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:01:56.482,116.482,429,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:01:56.806,116.806,405,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:01:57.137,117.137,410,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:01:57.441,117.441,414,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:01:57.792,117.792,426,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:01:58.136,118.136,418,1917,27.735368956743002,1769,0,2053,1489,1642,2035
00:01:58.480,118.47999999999999,417,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:01:58.844,118.844,412,1917,27.735368956743002,1769,0,2053,1489,1642,2035
00:01:59.227,119.227,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:01:59.604,119.604,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:01:59.962,119.962,410,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:00.345,120.345,409,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:00.676,120.676,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:01.020,121.02,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:01.370,121.37,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:01.708,121.708,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:02.065,122.065,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:02.363,122.363,408,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:02.680,122.68,402,1917,27.989821882951645,1769,0,2052,1489,1642,2035
00:02:03.004,123.004,402,1917,28.49872773536896,1771,0,2052,1489,1642,2035
00:02:03.361,123.361,402,1917,28.49872773536896,1771,0,2052,1489,1642,2035
00:02:03.725,123.725,402,1917,28.49872773536896,1771,0,2052,1489,1642,2035
00:02:04.063,124.063,402,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:04.420,124.42,403,1917,28.49872773536896,1771,0,2052,1489,1642,2035
00:02:04.731,124.731,403,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:05.042,125.042,403,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:05.425,125.425,402,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:02:05.802,125.80199999999999,402,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:02:06.140,126.14,402,1917,27.48091603053436,1768,0,2053,1489,1642,2035
00:02:06.484,126.484,403,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:07.026,127.026,402,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:07.430,127.43,402,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:07.833,127.833,402,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:08.276,128.276,403,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:08.680,128.68,402,1917,27.735368956743002,1768,0,2052,1489,1642,2035
00:02:09.116,129.11599999999999,403,1917,27.735368956743002,1768,0,2052,1489,1642,2035
