timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:00:13.752,13.752,258,0,37.1221281741233,245,0,520,135,253,1080
00:00:13.812,13.812,257,0,35.4292623941959,266,0,534,135,253,1080
00:00:13.871,13.871,257,0,33.857315598549,279,0,547,135,253,1080
00:00:13.924,13.924,257,0,38.4522370012092,246,0,509,135,253,1080
00:00:13.977,13.977,257,0,34.2200725513906,283,0,544,135,253,1080
00:00:14.030,14.03,257,0,36.0338573155986,276,0,529,135,253,1080
00:00:14.083,14.083,256,0,35.5501813784764,282,0,533,135,253,1080
00:00:14.136,14.136,257,0,34.8246674727932,290,0,539,135,253,1080
00:00:14.188,14.188,257,0,33.2527206771463,308,0,552,135,253,1080
00:00:14.241,14.241,256,0,35.0665054413543,296,0,537,135,253,1080
00:00:14.294,14.294,257,0,33.6154776299879,308,0,549,135,253,1080
00:00:14.347,14.347,258,0,34.4619105199516,301,0,542,135,253,1080
00:00:14.400,14.4,257,0,33.0108827085852,318,0,554,135,253,1080
00:00:14.453,14.453,257,0,31.4389359129383,330,0,567,135,253,1080
00:00:14.506,14.506,258,0,32.2853688029021,327,0,560,135,253,1080
00:00:14.558,14.558,257,0,31.1970979443773,340,0,569,135,253,1080
00:00:14.611,14.611,258,0,32.5272067714631,330,0,558,135,253,1080
00:00:14.664,14.664,257,0,41.596130592503,258,0,483,135,253,1080
00:00:14.717,14.717,257,0,37.2430471584039,296,0,519,135,253,1080
00:00:14.770,14.77,257,0,34.5828295042322,320,0,541,135,253,1080
00:00:14.823,14.823,257,0,38.9359129383313,288,0,505,135,253,1080
00:00:14.876,14.876,256,0,49.5767835550181,207,0,417,135,253,1080
00:00:14.929,14.929,257,0,38.5731559854897,299,0,508,135,253,1080
00:00:14.981,14.981,257,0,46.5538089480048,235,0,442,135,253,1080
00:00:15.034,15.034,258,0,46.4328899637243,239,0,443,135,253,1080
00:00:15.087,15.087,257,0,48.2466747279323,228,0,428,135,253,1080
00:00:15.140,15.14,258,0,45.4655380894801,251,0,451,135,253,1080
00:00:15.200,15.2,256,0,48.2466747279323,238,0,428,135,253,1080
00:00:15.252,15.252,257,0,52.5997581620314,205,0,392,135,253,1080
00:00:15.305,15.305,257,0,57.4365175332527,173,0,352,135,253,1080
00:00:15.358,15.358,257,0,63.6033857315599,124,0,301,135,253,1080
00:00:15.411,15.411,257,0,61.4268440145103,146,0,319,135,253,1080
00:00:15.464,15.464,257,0,56.8319226118501,195,0,357,135,253,1080
00:00:15.517,15.517,257,0,62.273276904474,157,0,312,135,253,1080
00:00:15.570,15.57,257,0,66.9891172914147,129,0,273,135,253,1080
00:00:15.622,15.622,257,0,70.2539298669891,110,0,246,135,253,1080
00:00:15.682,15.682,257,0,72.5513905683192,98,0,227,135,253,1080
00:00:15.735,15.735,258,0,70.4957678355502,124,0,244,135,253,1080
00:00:15.788,15.788,258,0,73.7605804111246,99,0,217,135,253,1080
00:00:15.841,15.841,257,0,72.7932285368803,111,0,225,135,253,1080
00:00:15.893,15.893,257,0,73.2769044740024,107,0,221,135,253,1080
00:00:15.946,15.946,257,0,74.8488512696494,99,0,208,135,253,1080
00:00:15.999,15.999,256,0,74.0024183796856,108,0,215,135,253,1080
00:00:16.052,16.052,257,0,75.0906892382104,100,0,206,135,253,1080
00:00:16.105,16.105,258,0,75.8162031438936,101,0,200,135,253,1080
