timestamp,time (s),force,position,strain
00:04:14.111,254.111,518,1961,24.686192468619254
00:04:14.362,254.362,517,1961,24.686192468619254
00:04:14.620,254.62,517,1961,24.686192468619254
00:04:14.872,254.872,517,1961,24.686192468619254
00:04:15.130,255.13,517,1961,24.686192468619254
00:04:15.388,255.388,518,1961,24.686192468619254
00:04:15.646,255.64600000000002,517,1961,24.686192468619254
00:04:15.897,255.897,517,1961,24.686192468619254
00:04:16.149,256.149,518,1961,24.686192468619254
00:04:16.407,256.407,518,1961,24.686192468619254
00:04:16.678,256.678,517,1961,24.686192468619254
00:04:16.943,256.943,518,1961,24.686192468619254
00:04:17.227,257.227,518,1961,24.686192468619254
00:04:17.499,257.499,518,1961,24.686192468619254
00:04:17.763,257.763,518,1961,24.686192468619254
00:04:18.048,258.048,518,1961,24.686192468619254
00:04:18.332,258.332,518,1961,24.686192468619254
00:04:18.604,258.604,517,1961,24.686192468619254
00:04:18.862,258.862,517,1961,24.686192468619254
00:04:19.120,259.12,518,1961,24.686192468619254
00:04:19.378,259.378,517,1961,24.686192468619254
00:04:19.642,259.642,518,1961,24.686192468619254
00:04:19.900,259.9,518,1961,24.686192468619254
00:04:20.152,260.152,518,1961,24.686192468619254
00:04:20.423,260.423,517,1961,24.686192468619254
00:04:20.688,260.688,518,1961,24.686192468619254
00:04:20.952,260.952,518,1961,24.686192468619254
00:04:21.211,261.211,517,1961,24.686192468619254
00:04:21.469,261.469,517,1961,24.686192468619254
00:04:21.733,261.733,518,1961,24.686192468619254
00:04:22.011,262.011,518,1961,24.686192468619254
00:04:22.276,262.276,518,1961,24.686192468619254
00:04:22.541,262.541,517,1961,24.686192468619254
00:04:22.799,262.799,518,1961,24.686192468619254
00:04:23.050,263.05,517,1961,24.686192468619254
00:04:23.301,263.301,517,1961,24.686192468619254
00:04:23.553,263.553,518,1961,24.686192468619254
00:04:23.811,263.811,518,1961,24.686192468619254
00:04:24.069,264.069,517,1961,24.686192468619254
00:04:24.320,264.32,517,1961,24.686192468619254
00:04:24.572,264.572,518,1961,24.686192468619254
00:04:24.830,264.83,517,1961,24.686192468619254
00:04:25.108,265.108,517,1961,24.686192468619254
00:04:25.373,265.373,518,1961,24.686192468619254
00:04:25.631,265.631,518,1961,24.686192468619254
00:04:25.889,265.889,518,1961,24.686192468619254
00:04:26.147,266.147,518,1961,24.686192468619254
00:04:26.391,266.391,517,1961,24.686192468619254
00:04:26.650,266.65,517,1961,24.686192468619254
00:04:26.901,266.901,517,1961,24.686192468619254
00:04:27.159,267.159,517,1961,24.686192468619254
00:04:27.410,267.41,517,1961,24.686192468619254
00:04:27.655,267.655,518,1961,24.686192468619254
00:04:27.907,267.907,517,1961,24.686192468619254
00:04:28.158,268.158,517,1961,24.686192468619254
00:04:28.409,268.409,518,1961,24.686192468619254
00:04:28.661,268.661,518,1961,24.686192468619254
00:04:28.912,268.912,518,1961,24.686192468619254
00:04:29.164,269.164,517,1961,24.686192468619254
00:04:29.422,269.422,517,1961,25.104602510460253
00:04:29.673,269.673,517,1961,25.104602510460253
00:04:29.938,269.938,517,1961,25.104602510460253
00:04:30.189,270.189,517,1961,25.104602510460253
00:04:30.447,270.447,518,1961,25.104602510460253
00:04:30.705,270.705,517,1961,25.104602510460253
00:04:30.963,270.963,518,1961,25.104602510460253
00:04:31.221,271.221,518,1961,25.104602510460253
00:04:31.499,271.499,518,1961,25.104602510460253
00:04:31.757,271.757,517,1961,25.104602510460253
00:04:32.022,272.022,518,1961,25.104602510460253
00:04:32.280,272.28,517,1961,25.104602510460253
00:04:32.538,272.538,518,1961,25.104602510460253
00:04:32.790,272.79,517,1961,25.104602510460253
00:04:33.041,273.041,518,1961,25.104602510460253
00:04:33.292,273.29200000000003,517,1961,25.104602510460253
00:04:33.544,273.544,517,1961,25.104602510460253
00:04:33.789,273.789,518,1961,25.104602510460253
00:04:34.040,274.04,517,1961,25.104602510460253
00:04:34.292,274.29200000000003,517,1961,25.104602510460253
00:04:34.543,274.543,518,1961,25.104602510460253
00:04:34.788,274.788,518,1961,25.104602510460253
00:04:35.046,275.046,517,1961,25.104602510460253
00:04:35.291,275.291,518,1961,25.104602510460253
00:04:35.542,275.54200000000003,517,1961,25.104602510460253
00:04:35.800,275.8,517,1961,25.104602510460253
00:04:36.058,276.058,517,1961,25.104602510460253
00:04:36.303,276.303,517,1961,25.104602510460253
00:04:36.554,276.554,517,1961,25.104602510460253
00:04:36.799,276.799,517,1961,25.104602510460253
00:04:37.044,277.044,517,1961,25.104602510460253
00:04:37.295,277.295,517,1961,25.104602510460253
00:04:37.547,277.547,518,1961,25.104602510460253
00:04:37.798,277.798,517,1961,25.104602510460253
00:04:38.050,278.05,517,1961,25.104602510460253
00:04:38.301,278.301,517,1961,25.104602510460253
00:04:38.546,278.546,518,1961,25.104602510460253
00:04:38.804,278.804,517,1961,25.104602510460253
00:04:39.062,279.062,517,1961,25.104602510460253
00:04:39.327,279.327,517,1961,25.104602510460253
00:04:39.585,279.585,517,1961,25.104602510460253
00:04:39.843,279.843,517,1961,25.104602510460253
00:04:40.094,280.094,517,1961,25.104602510460253
00:04:40.346,280.346,517,1961,25.104602510460253
00:04:40.597,280.597,518,1961,25.104602510460253
00:04:40.849,280.849,518,1961,25.104602510460253
00:04:41.100,281.1,518,1961,25.104602510460253
00:04:41.345,281.345,518,1961,25.104602510460253
00:04:41.590,281.59000000000003,517,1961,25.104602510460253
00:04:41.841,281.841,517,1961,25.104602510460253
00:04:42.086,282.086,517,1961,25.104602510460253
00:04:42.331,282.331,517,1961,25.104602510460253
00:04:42.582,282.582,517,1961,25.104602510460253
00:04:42.834,282.834,517,1961,25.104602510460253
00:04:43.085,283.085,517,1961,25.104602510460253
00:04:43.343,283.343,518,1961,25.104602510460253
00:04:43.595,283.595,517,1961,25.104602510460253
00:04:43.853,283.853,517,1961,25.104602510460253
00:04:44.111,284.111,517,1961,25.104602510460253
00:04:44.375,284.375,518,1961,25.104602510460253
00:04:44.633,284.633,517,1961,25.104602510460253
00:04:44.885,284.885,517,1961,25.104602510460253
00:04:45.143,285.14300000000003,518,1961,25.104602510460253
00:04:45.394,285.394,518,1961,25.104602510460253
00:04:45.652,285.652,518,1961,25.104602510460253
00:04:45.904,285.904,518,1961,25.104602510460253
00:04:46.162,286.162,518,1961,25.104602510460253
00:04:46.413,286.413,518,1961,25.104602510460253
00:04:46.665,286.665,517,1961,25.104602510460253
00:04:46.929,286.929,517,1961,25.104602510460253
00:04:47.187,287.187,518,1961,25.104602510460253
00:04:47.445,287.445,517,1961,25.104602510460253
00:04:47.697,287.697,518,1961,25.104602510460253
00:04:47.948,287.948,517,1961,25.104602510460253
00:04:48.193,288.193,518,1961,25.104602510460253
00:04:48.444,288.444,518,1961,25.104602510460253
00:04:48.696,288.696,518,1961,25.104602510460253
00:04:48.947,288.947,517,1961,25.104602510460253
00:04:49.199,289.199,518,1961,25.104602510460253
00:04:49.450,289.45,517,1961,25.104602510460253
00:04:49.702,289.702,517,1961,25.523012552301267
00:04:49.946,289.946,518,1961,25.523012552301267
00:04:50.204,290.204,518,1961,25.523012552301267
00:04:50.489,290.489,518,1961,25.523012552301267
00:04:50.754,290.754,517,1961,25.523012552301267
00:04:51.012,291.012,517,1961,25.523012552301267
00:04:51.263,291.263,517,1961,25.523012552301267
00:04:51.515,291.515,518,1961,25.523012552301267
00:04:51.759,291.759,518,1961,25.523012552301267
00:04:52.004,292.004,518,1961,25.523012552301267
00:04:52.256,292.256,518,1961,25.523012552301267
00:04:52.500,292.5,517,1961,25.523012552301267
00:04:52.752,292.752,518,1961,25.523012552301267
00:04:52.997,292.997,518,1961,25.523012552301267
00:04:53.248,293.248,518,1961,25.523012552301267
00:04:53.506,293.506,518,1961,25.523012552301267
00:04:53.751,293.751,517,1961,25.523012552301267
00:04:54.002,294.002,517,1961,25.523012552301267
00:04:54.254,294.254,518,1961,25.523012552301267
00:04:54.505,294.505,518,1961,25.523012552301267
00:04:54.757,294.757,518,1961,25.523012552301267
00:04:55.008,295.008,518,1961,25.523012552301267
00:04:55.266,295.266,518,1961,25.523012552301267
00:04:55.531,295.531,518,1961,25.523012552301267
00:04:55.782,295.782,518,1961,25.523012552301267
00:04:56.034,296.034,518,1961,25.523012552301267
00:04:56.285,296.28499999999997,518,1961,25.523012552301267
00:04:56.543,296.543,518,1961,25.523012552301267
00:04:56.795,296.795,518,1961,25.523012552301267
00:04:57.046,297.046,518,1961,25.523012552301267
00:04:57.297,297.297,517,1961,25.523012552301267
00:04:57.542,297.54200000000003,518,1961,25.523012552301267
00:04:57.787,297.787,518,1961,25.523012552301267
00:04:58.038,298.038,518,1961,25.523012552301267
00:04:58.283,298.283,518,1961,25.523012552301267
00:04:58.535,298.53499999999997,518,1961,25.523012552301267
00:04:58.786,298.786,518,1961,25.523012552301267
00:04:59.038,299.038,518,1961,25.523012552301267
00:04:59.289,299.289,518,1961,25.523012552301267
00:04:59.554,299.554,519,1961,25.523012552301267
00:04:59.805,299.805,518,1961,25.523012552301267
00:05:00.057,300.057,518,1961,25.523012552301267
00:05:00.301,300.301,518,1961,25.523012552301267
00:05:00.553,300.553,518,1961,25.523012552301267
00:05:00.798,300.798,517,1961,25.523012552301267
00:05:01.049,301.049,518,1961,25.523012552301267
00:05:01.301,301.301,518,1961,25.523012552301267
00:05:01.559,301.559,518,1961,25.523012552301267
00:05:01.817,301.817,518,1961,25.523012552301267
00:05:02.068,302.068,518,1961,25.523012552301267
00:05:02.333,302.333,518,1961,25.523012552301267
00:05:02.604,302.604,519,1961,25.523012552301267
00:05:02.862,302.862,518,1961,25.523012552301267
00:05:03.120,303.12,518,1961,25.523012552301267
00:05:03.378,303.378,519,1961,25.523012552301267
00:05:03.636,303.636,518,1961,25.523012552301267
00:05:03.888,303.888,518,1961,25.523012552301267
00:05:04.139,304.139,518,1961,25.523012552301267
00:05:04.397,304.397,519,1961,25.523012552301267
00:05:04.655,304.655,518,1961,25.523012552301267
00:05:04.907,304.907,518,1961,25.523012552301267
00:05:05.178,305.178,518,1961,25.523012552301267
00:05:05.449,305.449,518,1961,25.523012552301267
00:05:05.701,305.701,518,1961,25.523012552301267
00:05:05.952,305.952,518,1961,25.941422594142267
00:05:06.204,306.204,518,1961,25.941422594142267
00:05:06.455,306.455,518,1961,25.523012552301267
00:05:06.713,306.713,518,1961,25.523012552301267
00:05:06.958,306.958,518,1961,25.941422594142267
00:05:07.203,307.203,518,1961,25.523012552301267
00:05:07.454,307.454,518,1961,25.941422594142267
00:05:07.712,307.712,518,1961,25.941422594142267
00:05:07.964,307.964,518,1961,25.523012552301267
00:05:08.208,308.208,518,1961,25.941422594142267
00:05:08.466,308.466,518,1961,25.941422594142267
00:05:08.718,308.718,518,1961,25.941422594142267
00:05:08.969,308.969,518,1961,25.941422594142267
00:05:09.227,309.227,518,1961,25.523012552301267
00:05:09.479,309.479,518,1961,25.941422594142267
00:05:09.737,309.737,518,1961,25.941422594142267
00:05:09.988,309.988,518,1961,25.941422594142267
00:05:10.246,310.246,518,1961,25.941422594142267
00:05:10.498,310.498,518,1961,25.941422594142267
00:05:10.742,310.742,518,1961,25.941422594142267
00:05:10.987,310.987,518,1961,25.941422594142267
00:05:11.239,311.239,518,1961,25.941422594142267
00:05:11.490,311.49,518,1961,25.941422594142267
00:05:11.748,311.748,518,1961,25.941422594142267
00:05:12.000,312.0,518,1961,25.941422594142267
00:05:12.251,312.251,518,1961,25.523012552301267
00:05:12.496,312.496,518,1961,25.941422594142267
00:05:12.747,312.747,518,1961,25.941422594142267
00:05:12.999,312.999,518,1961,25.941422594142267
00:05:13.243,313.243,518,1961,25.941422594142267
00:05:13.495,313.495,518,1961,25.941422594142267
00:05:13.740,313.74,518,1961,25.941422594142267
00:05:13.991,313.991,519,1961,25.941422594142267
00:05:14.243,314.243,518,1961,25.941422594142267
00:05:14.494,314.494,518,1961,25.941422594142267
00:05:14.752,314.752,518,1961,25.941422594142267
00:05:15.003,315.003,518,1961,25.941422594142267
00:05:15.255,315.255,518,1961,25.941422594142267
00:05:15.506,315.506,518,1961,25.941422594142267
00:05:15.758,315.758,518,1961,25.941422594142267
00:05:16.016,316.016,518,1961,25.941422594142267
00:05:16.267,316.267,518,1961,25.941422594142267
00:05:16.525,316.525,518,1961,25.941422594142267
00:05:16.777,316.777,518,1961,25.941422594142267
00:05:17.035,317.035,518,1961,25.941422594142267
00:05:17.286,317.286,518,1961,25.941422594142267
00:05:17.544,317.544,518,1961,25.941422594142267
00:05:17.809,317.809,518,1961,25.941422594142267
00:05:18.060,318.06,518,1961,25.941422594142267
00:05:18.312,318.312,519,1961,25.941422594142267
00:05:18.570,318.57,518,1961,25.941422594142267
00:05:18.834,318.834,518,1961,25.941422594142267
00:05:19.092,319.092,518,1961,25.941422594142267
00:05:19.351,319.351,519,1961,25.941422594142267
00:05:19.602,319.602,518,1961,25.941422594142267
00:05:19.847,319.847,518,1961,25.941422594142267
00:05:20.092,320.092,518,1961,25.941422594142267
00:05:20.356,320.356,518,1961,25.941422594142267
00:05:20.621,320.621,518,1961,25.941422594142267
00:05:20.872,320.872,518,1961,25.941422594142267
00:05:21.130,321.13,518,1961,25.941422594142267
00:05:21.382,321.382,518,1961,25.941422594142267
00:05:21.640,321.64,518,1961,25.941422594142267
00:05:21.891,321.891,518,1961,25.941422594142267
00:05:22.143,322.14300000000003,518,1961,25.941422594142267
00:05:22.394,322.394,518,1961,25.941422594142267
00:05:22.646,322.646,518,1961,25.941422594142267
00:05:22.904,322.904,518,1961,25.941422594142267
00:05:23.155,323.155,518,1961,25.941422594142267
00:05:23.406,323.406,518,1961,25.941422594142267
00:05:23.658,323.658,518,1961,25.941422594142267
00:05:23.909,323.909,518,1961,25.941422594142267
00:05:24.161,324.161,518,1961,25.941422594142267
00:05:24.412,324.412,519,1961,25.941422594142267
00:05:24.664,324.664,518,1961,25.941422594142267
00:05:24.915,324.915,518,1961,25.941422594142267
00:05:25.160,325.16,518,1961,25.941422594142267
00:05:25.411,325.411,518,1961,25.941422594142267
00:05:25.656,325.656,518,1961,25.941422594142267
00:05:25.908,325.908,518,1961,25.941422594142267
00:05:26.159,326.159,518,1961,25.941422594142267
00:05:26.417,326.41700000000003,518,1961,25.941422594142267
00:05:26.668,326.668,518,1961,25.941422594142267
00:05:26.926,326.926,518,1961,25.941422594142267
00:05:27.178,327.178,518,1961,25.941422594142267
00:05:27.436,327.436,518,1961,25.941422594142267
